household_id,household_size,children_count,income_annual_usd,rent_to_income_ratio,credit_score,prior_evictions_count,late_payment_count_last_year,monthly_rent,unit_bedrooms,unit_bathrooms,unit_sqft,building_age_years,utility_cost_monthly,school_quality_index,walkability_score,distance_to_cbd_km,lease_type,landlord_type,voucher_assistance,internet_access_type,heating_type,region,evicted_next_12m,moved_within_12m
1384,1.9270624262592264,1.6671901517401582,70484.942936455,0.3654502461607187,655.7605089129711,-0.09859776858965015,0.8981384985353068,1050.162500777518,1.3794678085366243,1.3003735847933693,1016.9832721313967,37.42602249020018,180.17665756028364,40.49628019218044,61.1023100931409,6.689347199721313,other,public_housing,no,mobile,other,east,no,no
1385,5.530503060619598,3.3063740059999445,97729.79513448592,0.5603349249678722,707.7026792421996,0.4089432332474109,0.9996349249251124,1516.3657801042484,2.8130515106533878,2.3997157346331135,1089.9261621008754,96.9092730285258,224.08341377771038,84.60190446278878,74.55688526706294,25.155262930543355,other,public_housing,no,mobile,electric,south,no,no
1386,3.249908640553646,3.1417578878695425,90690.56959792522,0.521901154909773,707.5902791358282,0.28985338302455843,0.9009541816293232,1502.0841166596215,2.1528999058122675,2.007237208725555,1018.2682330124956,55.17123164705774,238.00400691090965,76.59022886636959,96.76442975415867,23.02238769850392,month-to-month,corporate,no,fiber,oil,south,no,no
1387,3.463171476928949,2.8785590815829734,79942.57007693166,0.44380602000370906,731.4237931545266,1.1363108114944305,1.2600354542312773,1383.1302421966825,2.160524336756197,1.9047270836419863,1021.744830333388,90.9175625803332,247.52454795303495,88.30394703892973,54.78216517032455,25.76156480953354,month-to-month,corporate,no,fiber,gas,west,no,yes
1388,2.461349334676293,1.099893730721282,50670.00548563425,0.2984319246750946,632.6140506350445,-0.20677365634659017,-0.08560536734579671,1091.610027842455,1.355012458943201,1.2443277300833215,749.2055229058797,27.884867123648167,181.83818360391484,19.014127324388557,46.78578810368047,8.451384694912088,6-month,private,no,dsl,other,north,no,no
1389,3.986834674588481,1.8464215352441626,55281.348629997585,0.4236980653202162,660.3553985676779,0.04121733101413494,0.4286877469243334,1223.4061343468204,2.406748107730704,1.6217939163768034,886.3076922579114,38.833581331692315,212.83330425423586,71.92721538027287,35.857064717294946,17.050005922131323,other,corporate,no,none,other,east,no,yes
1390,2.7136548477520903,1.274054586799258,70886.24203506467,0.4613146337110446,699.0911957941607,0.5480219940777821,1.3172271798086332,1436.5248450037748,2.544780703865127,2.1644694597176777,935.5900509858237,59.719132353664556,242.63542544295078,58.98640988271336,72.8640285596535,17.1047711073534,6-month,private,no,dsl,heat_pump,east,no,no
1391,4.793000766511547,2.0952345509346855,83886.65046322739,0.42429086277182304,711.860056038495,0.30542339946881286,0.7863979702603723,1402.1687643296796,2.0448420909220615,2.1052214896109054,1045.7446534348182,56.34671050156561,237.97357680070579,67.98398970094686,62.348798736283314,23.019883010469815,12-month,nonprofit,no,dsl,heat_pump,west,no,no
1392,4.621177387162437,2.721109254315836,93685.25865271769,0.5452795881186903,709.6020680671223,0.43160301804121076,0.9537008425091316,1503.4839196656085,3.2319437698852624,1.9070412386434732,1130.2293976721533,75.95618238121261,237.47906775425963,76.21503782689021,77.46937440778039,27.73137294041741,month-to-month,nonprofit,no,fiber,other,east,no,no
1393,4.4585635425428976,1.9564209380172026,84896.37857014971,0.4699534637454812,698.2182391704732,0.27492609016421443,1.011820752743653,1343.6475246424036,2.2284365745060732,2.409810341369524,1345.2399603009862,58.75955313556587,258.06231442959506,88.44018833721428,54.211205092181764,16.002611463277766,month-to-month,corporate,no,fiber,heat_pump,north,no,yes
1394,3.7162499434291023,1.041550755149252,65500.04867227659,0.33191077102269567,671.3435105686758,-0.0029212555486254482,0.6323797767489393,1243.6067895694564,1.569372034423344,1.3754001160261171,825.8949568981186,47.44581976654873,214.86459776510304,35.30329701343638,54.975048256817885,16.790702329971772,month-to-month,corporate,no,fiber,oil,south,no,no
1395,2.2260837962726,0.9626711381587836,64269.35525524365,0.28542783976285024,665.3824369166509,0.0030022510948194414,0.40362268493959763,1170.9949390582728,1.8359881922345347,1.790154661151733,1087.1485343393138,45.93672065580839,181.09307693615935,43.73458192739101,28.537468805758117,9.652875685507317,12-month,nonprofit,no,none,other,east,no,yes
1396,5.340592351863375,2.8319102456995955,83310.65647395614,0.5773709947280597,726.2458762942126,0.4509987948272404,1.363414989390372,1651.3578021227795,2.7007141880922787,2.677362840928762,1260.3184284944734,97.4187546371585,245.10095378848763,105.4214402096123,104.81626757488695,22.993994443417535,month-to-month,corporate,no,cable,heat_pump,west,no,no
1397,1.5989787948540553,0.8312361544174914,46876.777116950005,0.11935234036387624,609.9035313539628,-0.27212966534117183,-0.012411889972568702,960.972340856873,0.7519048159511175,1.5176753092440212,666.790380869216,39.0806154797344,172.74195214065494,21.289633925002185,37.19899324959029,11.853984312844258,month-to-month,corporate,no,cable,gas,west,no,no
1398,2.5425102708681737,1.2542597671989688,61553.08240664263,0.36543056106935,688.8965956914637,0.04515262179516655,0.7616277810112846,1254.7499003006917,1.9718642665672184,2.0551585110536057,1097.3862582806394,49.0545559119899,200.8877829083106,48.64533111450015,59.73435470286142,17.038814327641315,other,public_housing,yes,dsl,electric,east,no,no
1399,3.7417449398916,2.0035623464656114,88041.5089304127,0.4354844744920314,756.2549340346462,0.283741388850031,1.1435719982518737,1338.9710740942646,1.9572055607455743,2.207797740669962,1143.3950199603428,68.3047936620403,228.63417026311845,87.81322175170314,60.082179025623766,22.54759864635984,12-month,nonprofit,yes,mobile,oil,east,no,yes
1400,4.859745728498925,2.577363752497604,87999.4967457862,0.5310257026462663,754.4677732294895,0.5241742322288607,1.7982538705811248,1497.1999035021363,3.4873519339515067,2.745048749988414,1331.4336587322475,90.25127640415124,271.8351845180268,73.62157595946749,80.17553366653377,23.6175425649402,12-month,public_housing,yes,fiber,heat_pump,east,no,yes
1401,3.326176693861213,0.8761421932369006,39623.960556141654,0.28200750583461287,652.991709640854,0.3475312238856562,0.12158116059265517,1163.1455370666858,2.236995973203557,1.6581063668326719,735.4877442747933,39.612965281030014,180.75115075564236,51.95845390091429,33.56801231026165,15.37559302933844,month-to-month,private,no,cable,electric,south,no,yes
1402,1.037560618867001,1.457274441591948,42656.20244387203,0.25896158984407847,626.138575227907,-0.17907090549373156,-0.20038832340485202,978.0012301083423,1.0229074895624266,1.1125560020072713,688.0530676355354,22.39241952168506,131.18758537340062,34.88615914497385,23.281777210878634,10.38458918942695,other,public_housing,no,cable,electric,west,no,no
1403,2.3985190835851946,2.4160461669848394,57385.681720237095,0.3928577299935503,666.6577140996739,0.15877180960754605,0.5052985653072982,1108.0713705174314,1.6799838192864098,1.9538349069337215,878.0796232546063,59.654209351879715,224.9029183353772,34.451271450714486,48.41220178863316,19.945849812909927,12-month,nonprofit,no,dsl,electric,south,no,no
1404,2.1670250759376097,1.0055638173227028,62623.14366003944,0.30583889192077324,675.1670246498164,0.049039434146540536,0.736333561817379,1382.4818107529886,2.5796966042126726,1.8658611988506435,724.7974196356762,59.91590156691653,225.80396592180338,42.80864762988385,37.435486557542085,17.927120448038163,12-month,nonprofit,no,none,heat_pump,east,no,yes
1405,4.078858205527326,1.980091376428938,82500.37272405715,0.3588052011562771,685.3755523184841,0.5194216174070675,0.9814811437353645,1337.9874930714668,2.8768302968020287,1.9577212709502385,1028.7499002144457,78.68166510206171,190.95170310315962,65.1646806133287,78.94386392855702,19.61439011885666,12-month,corporate,no,dsl,electric,west,no,no
1406,1.8629651136858818,1.56294098348105,67001.9722075506,0.371131006144723,682.8026608844269,-0.01831062085020141,0.3787785906898385,1160.7665612474002,1.7620190452501379,1.225864785921503,912.2620868644885,32.40745417838342,168.03805908787166,25.187434827572574,33.42297531876272,8.778415125144853,12-month,nonprofit,no,none,gas,west,yes,yes
1407,3.123988045681209,0.4893448204167683,49309.58381011195,0.2590357376547158,601.3701875694771,-0.06348323627954401,-0.011046747493579256,916.1696949438717,1.9343258249425455,1.410168548601929,734.4501633729551,37.146386020354456,162.70437609258215,25.040581293915356,18.09332572822735,5.352116787834358,month-to-month,corporate,no,none,heat_pump,east,no,yes
1408,2.28189868400065,0.9842203858296154,69971.00886866699,0.27835682252873994,691.0254494812102,0.10687969794722786,1.0663947641531273,1530.723780260308,1.5742343659141975,1.902655208045013,818.4698584600619,49.77246982987671,232.6228865939666,58.36125454907267,30.734049289007594,11.990158004389086,12-month,nonprofit,no,mobile,oil,east,no,yes
1409,2.1983561875152295,1.082125123755025,66628.0183053911,0.34377700468199207,644.0204874624487,0.07913705977245536,0.3216018885218809,1205.5800292699641,2.4005798158215357,1.50469544118996,897.8716728348679,41.840220519603676,215.0990040186466,41.838555645037964,53.06956790486785,17.181027439191816,other,corporate,no,cable,heat_pump,west,no,no
1410,4.682800420422571,2.277196761893923,78995.9247117727,0.4784856619176959,683.3237945690948,0.22217964295254775,0.6652450716350862,1386.736986932948,1.8731496371238325,1.980619234174981,875.5772365384173,58.54380329403832,237.6047857010488,47.738981389136256,46.42837897240264,23.6763751559221,12-month,nonprofit,no,none,electric,north,no,yes
1411,2.939483361978999,1.961202150103392,66810.76869246538,0.4603872925192972,692.1795123561885,0.18101839608002424,0.6011380091073224,1405.5400254132182,2.9195863924496903,2.064387867645549,1027.7766539414495,57.874152031664266,218.07013010763458,69.55379686056799,66.32962705925384,13.000052528868975,month-to-month,corporate,no,fiber,electric,west,no,no
1412,3.2307842604288735,2.3936166282297515,68151.29422233636,0.42080634741241496,629.9462743916512,0.10736467052360783,0.3500766652165692,1292.1939835738103,1.6881541763675603,1.9061137390216798,892.0852160355565,73.41909920279247,210.4659270629446,47.35330106982667,56.91691979406738,14.123430726421054,month-to-month,corporate,no,cable,electric,north,no,no
1413,2.788507818951411,0.9672446407399967,32924.1389926572,0.2964756236345113,601.2542632693102,-0.1367506948829753,-0.29381707728495754,881.1088646788501,1.451674445697917,1.0564045174588095,852.9195888868205,29.154586526379795,133.67602208649657,16.525136674751735,47.3406604661947,11.110781426940477,other,public_housing,no,mobile,other,north,no,no
1414,3.6140992954115942,0.9912980118473809,56045.31554287762,0.35120753530612686,660.6177399908655,-0.01879214694160246,0.5583637008395583,1104.2628339921619,1.6303617586238153,1.9058239034164564,679.5765812003619,28.139826822318593,188.8364483236313,28.98450706206508,39.04968619702439,18.07341487462577,12-month,nonprofit,no,fiber,other,north,no,no
1415,2.437443441136761,2.185637274860248,96772.49453571772,0.44191039538967747,649.175282130566,0.21175811287226076,0.3259454428216978,1326.0591117875056,2.0861891501784924,2.175812890332384,809.0006914629639,38.24405622061932,209.83232342814927,42.04084803902087,60.633614425770205,13.227167159784859,6-month,private,no,dsl,electric,south,no,no
1416,3.198993910046509,1.8232513086486741,65338.529853100255,0.27938768281080195,677.1910316226504,0.41919672054446594,0.4075974827003117,1167.1326415616663,1.417329570914358,1.2640838387972995,772.3111899651769,31.111806899075177,188.7996062059962,54.77327089883771,24.096365194154433,14.708645971734178,12-month,nonprofit,no,dsl,other,east,no,yes
1417,1.7378810235687372,1.2937577892729835,65473.81598057407,0.25393138352880984,643.1745670169286,-0.07444057719036602,0.058222647029255725,766.2137000003191,2.0106581176631697,1.5752982056309464,799.371539067763,33.05970639752522,152.26895201733896,28.835880718308125,52.97783175353631,12.456565617370252,6-month,private,no,fiber,heat_pump,east,no,no
1418,5.046124115511391,3.6822181055898358,78509.03262162484,0.5773263016366216,744.9680745477215,0.8709384967159444,1.5736137100027734,1527.1625070177238,3.43909485267233,2.073469188246567,1418.342178163508,87.95066079720448,252.96434351077417,88.09056399662416,84.51163524131647,22.58681462504824,6-month,private,yes,dsl,other,east,no,no
1419,4.8764548542293795,2.515526208043452,96892.14953313825,0.575851719996306,696.8945851888573,0.4545304140734405,1.22101071650164,1455.2903885933495,3.4319955587545543,2.417611622409314,1217.390983722716,86.3369863956321,222.18619438358053,68.01503477734516,81.8044549081148,30.17105966649543,other,public_housing,no,fiber,other,north,no,no
1420,2.8591269688205,2.3974343825535507,71251.58173657957,0.27103883445384824,647.5197099161215,0.09620313048301123,0.5496528412055355,1318.3025274630709,2.2885934200715203,1.7678338522703354,899.5315952600057,40.1414143103344,198.93922323461254,45.62830757373614,58.3269391130129,20.83504205267344,12-month,nonprofit,no,cable,heat_pump,south,no,no
1421,4.475582233676711,1.5338567792522764,76531.18486896103,0.5168603841112501,697.0045664526646,0.3259951785685198,0.8411611437500034,1388.2645008496038,2.147735692430236,2.3684680356348404,1095.8090505387872,85.9701518857617,224.18476473113893,84.65141221502319,68.6450592165461,16.584938971716312,month-to-month,corporate,no,mobile,other,north,yes,no
1422,5.0179128743050185,2.6831400386832454,71742.54772729416,0.5000851477096226,724.0505181187431,0.35988866698288197,1.231697119122414,1352.4154871455423,2.271162985386964,2.299465657481752,1164.5004136567266,91.89966521553606,227.08438856111874,63.358841744711555,85.87021854021889,23.83151597471348,12-month,nonprofit,no,fiber,electric,south,no,no
1423,3.4121467112694064,1.1042864101810792,55661.84404555902,0.33585815463240465,640.2007764336877,-0.07760050914109932,0.09545854095617018,1143.4796592684563,1.7036939805463693,1.4672475524647526,689.5779057588456,57.02007747913302,204.229036532182,31.08960592023508,55.99434950381264,17.14303726377354,month-to-month,corporate,no,none,heat_pump,south,yes,no
1424,3.942890902976618,2.6335498290636163,74317.48028753912,0.5236873127277786,701.3884962402514,0.5838365111341406,1.4615647104523228,1145.946266851196,2.545571686217039,2.038751313733954,925.6970650885165,82.28604458968587,240.40946340157785,72.70267363662829,82.16770707461725,16.151241118987098,month-to-month,corporate,no,cable,gas,south,yes,no
1425,2.4854235657966415,1.7646261966741732,67389.10878162157,0.33573940926543955,655.1972521810436,0.003350687854420914,0.524218541409575,1086.097304611147,1.2907267527186157,1.2608195372520847,938.8554555948007,58.06479052523486,193.31542202242696,45.072676447082344,37.33250386853513,13.782003029715542,6-month,private,no,fiber,oil,north,no,no
1426,5.1540702941121594,2.1380728970111655,91158.16709541835,0.5138773698964246,725.3681726909753,0.27698743372927914,1.42534416806439,1338.465993061415,2.278662694741118,2.5123092431570164,1033.4892572050958,72.99137565477785,219.73111933315764,79.76193829408255,88.54651635769461,19.904606924884433,12-month,public_housing,no,dsl,oil,north,no,no
1427,3.0604818900903177,1.4229589255572097,50136.85824339697,0.2966662006834635,645.2600710903137,-0.019466616718838897,0.27593598846283585,964.200865764863,1.3923484517144202,1.8897046723088307,711.3801501919618,52.08321404285766,191.82332630002276,48.46301851933731,49.734369750296906,12.442023255207769,12-month,nonprofit,no,cable,gas,east,no,no
1428,3.0157869431845405,2.90574677551067,87773.09197734234,0.47630537202623136,704.3188638870391,0.5784017525068168,0.8353787405932536,1322.2456704119297,2.3273284026584093,1.877624495954256,1087.570195135048,77.8260871689866,208.97226316553795,71.717014542295,77.5312436170439,15.826173181566865,12-month,public_housing,no,mobile,gas,west,no,no
1429,5.260005148866022,2.1983470039681565,87728.60784076714,0.5361451940445753,718.1775316709375,0.4582245676250114,1.0606841301754955,1442.6792453375017,3.4231940709655806,2.1714897936579143,1135.1635200960516,87.82039414211229,256.3280474720916,92.64033756133335,67.51358542785619,28.546099315153896,6-month,private,no,dsl,heat_pump,south,no,yes
1430,3.1628870513510905,1.4115704765798622,75794.03118242812,0.3640808710958647,693.0701388220207,0.26404126231792524,1.0620255109934287,1395.554346065331,2.463116814483377,2.2234390009109917,954.1282964928698,54.62921391085729,270.63828887781716,54.97141764880903,47.93573146525932,13.974265353317268,month-to-month,corporate,no,fiber,electric,south,no,yes
1431,3.7716808840319747,2.012041219758304,73262.19478738427,0.38157745351399125,648.771772866965,0.0857687551452602,0.45859240251421485,1515.0707491986618,2.4757150441375226,1.7564215026393404,972.7424292214307,52.356192048398256,190.4583416185502,44.750411247848064,68.40162786733524,20.47883786413945,month-to-month,corporate,no,dsl,heat_pump,south,no,no
1432,2.2363999741000464,1.1738436719412437,42519.40937398521,0.2707310699558452,633.4146315279322,-0.24355195666220597,0.18939525698431903,890.3563882253723,1.912356053841643,1.22881152939858,742.241880306504,35.85347764885287,128.27556175817506,13.319534136556655,42.332111349994605,4.758756235763153,6-month,public_housing,no,fiber,other,east,no,no
1433,2.364332987839606,1.513409853839137,69600.87067453368,0.33980001195876947,664.6517908484989,0.19011470754664983,0.6213226446909766,1305.8622773258821,1.9797301224268384,2.17553963249472,898.3676305072222,57.71630838580916,213.82421658525067,40.00057772569193,50.365768146264344,18.044030705206097,other,public_housing,yes,dsl,heat_pump,north,no,no
1434,3.9929510365517062,3.4902013169508272,96916.26094893966,0.4044712297039444,728.971348382051,0.421249444756075,1.425701671528667,1543.6643578373146,2.813365544276972,2.543561146516465,1035.318721681007,80.08126253485104,248.47313492118798,97.52609332811127,73.08298533793356,27.643670522697466,other,public_housing,no,fiber,oil,south,no,yes
1435,3.985433618634781,1.2242346840516973,67396.15359390822,0.30632923323793515,684.2386176092749,0.5062243505585922,0.5087034834452994,1303.8053987067563,2.7978000862375465,1.7552070239623583,1034.1151465572461,48.096383724933546,202.20441884933575,69.31547659733441,72.04238651544742,18.18049647610389,other,public_housing,yes,none,other,east,no,no
1436,2.304407426688421,1.6208023864773506,66794.09625773248,0.33311195515305003,664.0093639768377,0.007508669963602943,0.6552557078797627,983.3841025060755,2.279200751977418,1.786115196498782,913.0917647898132,37.11597533080588,209.6448258734049,42.223151721391055,59.072451188456746,8.338019384216796,other,public_housing,no,mobile,gas,east,no,no
1437,2.7415836360889125,1.9232056553130765,79936.16635235821,0.2743253569731233,687.8373986760549,0.526028664542713,0.7329828265379427,1190.1977826152931,2.0228227389805515,1.6782301761004308,850.8585601088549,47.72139340127816,204.15531434228106,45.20065169059349,63.8642937437578,21.45452906516007,12-month,nonprofit,no,dsl,other,west,no,no
1438,2.5779116118845407,0.8416888172317651,58947.66362524992,0.21242687084234083,657.2870072869296,-0.11683783195455251,0.8744739824330547,1291.5734588110402,2.156792528635644,1.2599788752484085,732.6005961366753,49.1698953982664,152.7511529527459,12.172934732258014,38.786811657034164,16.76346491386916,6-month,private,no,fiber,heat_pump,north,no,no
1439,2.7749886079424884,2.164105841805687,58956.004199225,0.40940182188111335,658.8899539669867,-0.004483835165408956,0.21162011023998645,1008.3823442588349,2.1394602489729233,1.8301055860137079,969.7598287074096,60.116729460718666,154.48119128311362,31.352460745953305,67.00221073381269,12.007612979408538,month-to-month,corporate,no,dsl,heat_pump,west,yes,no
1440,1.32391506336624,1.7034755160347408,52286.33416649153,0.3189855212983323,630.5969781777405,-0.13727459497220768,0.3149820534633564,1075.1618932127762,1.8936021675158508,1.6097583682279202,704.2998127188253,52.55085855180277,137.70089339236404,21.695196599856036,41.770302152364394,12.1640818588018,month-to-month,corporate,no,cable,gas,south,no,no
1441,1.2184909976535994,-0.05105492480290175,37169.179537915334,0.2779388609621148,638.10590069551,-0.1957283035424402,0.06135150857846433,1060.016307942677,0.9960288658624414,1.0207398268826973,618.3351376643416,31.365633665707715,200.88241244980725,33.27743210444612,16.551456744103426,8.020264111307812,month-to-month,corporate,no,fiber,electric,west,no,yes
1442,2.7796813802641474,1.601783709973055,65057.341708898544,0.3173368450905874,678.7712203603171,0.16886262719038767,0.484169937238114,1383.188230552096,2.264421250251602,2.2630090365247044,1136.4476844002281,41.86191261152737,191.25359814853311,52.39314833872512,52.716598524375655,16.80021540449815,month-to-month,corporate,yes,mobile,gas,south,no,no
1443,4.132716786452557,2.7598597390859334,77506.46982515714,0.39501737663349457,695.9197793153695,0.30003119367150627,1.2049381427292474,1402.945821273419,2.966800370068917,2.3435252948058487,941.2638075080532,70.794087112498,228.62503237979348,86.89780861377317,69.5889573631776,25.6631014088501,other,public_housing,no,fiber,gas,south,no,no
1444,2.112112539128905,1.2962155305208194,66052.29588136444,0.3202192690165354,662.8198766693532,0.05413704039410008,0.27945492396689214,1300.7922374541665,2.528780844581183,1.5067241053294143,752.5246179757869,66.93437190601398,182.7765965103797,26.102292736775336,40.05458808422497,13.887580600406896,other,corporate,yes,dsl,gas,west,no,no
1445,2.2192093185711146,1.5613034316646797,58638.48340435577,0.4028376941056663,649.932996033157,-0.007484899570684836,0.058906495353285515,1053.614407371573,1.401069739195346,1.2371003819383566,864.4097882824486,26.28270323116878,168.32780253791182,55.54223262518187,50.63325433343828,12.310159034924723,month-to-month,nonprofit,no,none,oil,south,yes,no
1446,4.318383804419703,1.8704336760419955,76397.78371077667,0.4580971349543328,707.63582563385,0.7546317513734452,0.936803731200055,1556.9951333386766,2.6088802221160603,2.5246118113239624,1267.060164371073,91.99329015066432,256.2155240501771,53.155470801115825,81.2315315028861,26.976756585402914,month-to-month,corporate,no,mobile,electric,west,no,no
1447,3.270615431627769,2.152027841554179,92042.52146888967,0.3830708583948849,682.5513193437198,0.8766500866415733,1.2575763488146454,1119.538219585593,1.7841905768999018,2.134251085407577,1106.555221430066,35.375886486104534,207.51464912525836,59.77755379202212,62.22526673574322,19.10072632599259,month-to-month,private,yes,none,other,west,no,no
1448,3.533934943529681,2.413587611585152,74138.12708783479,0.3214974782932665,662.744876310227,0.1082226309456295,0.5311840833369934,1252.5864346918231,1.916236746511572,1.6289356503728991,958.2362912285548,56.921668876047654,213.7657282099276,66.16900028801004,73.0968778303872,21.220825195738158,6-month,private,no,fiber,gas,north,no,no
1449,1.8705185962551065,0.7736616175514607,64342.42730116072,0.41338044794366646,677.1052284669885,-0.02788856486316317,0.1793607660482454,1293.8366803761483,1.7781796762674948,1.7500400586544815,910.2307597657339,27.537152127441672,201.62674377919413,48.19952378705074,58.13941530087513,17.750853756107034,month-to-month,corporate,no,mobile,gas,south,yes,no
1450,3.5985201447064714,1.1558045800208168,56272.964413455265,0.2923921250710064,665.8735717963089,0.08496077460869504,0.6804497643280376,1427.456208391132,1.974396133786487,1.4215224086715053,793.5753279713214,53.21288802190472,185.6105329552053,74.1194737464094,52.98410308462656,10.105047181367699,6-month,private,no,mobile,electric,east,no,no
1451,1.829100672418047,0.9812955757109632,45152.73991249004,0.2315383962484288,615.0591873547841,0.22019391874476368,0.5236391333089432,1010.7045759422706,1.2081211659594135,1.3784511179390315,619.8752835389696,33.19298275319623,144.68144953989275,24.16044068029916,23.802149691840462,12.676349804503205,other,public_housing,no,mobile,heat_pump,north,no,no
1452,2.362385265564578,1.184558380785395,55982.74179122401,0.29299981922759966,617.5515292637411,-0.05872054735104586,0.13967820611861498,1131.122442931536,1.3533958169020432,1.2461726888587963,848.3347839739457,44.036914282232495,203.3396157903567,43.34066749060082,62.003856032372035,14.704991787695732,month-to-month,nonprofit,no,cable,electric,south,no,no
1453,1.9953078254894079,1.3093632243616515,59135.54551601383,0.2680618229482374,644.6427767686146,-0.10879258305922142,0.0309032775082565,803.249436235752,2.11312708591407,1.636053148168463,833.2056732634092,35.71057017414711,171.49479535308404,40.06200742089227,30.730347704841844,8.432805638669171,month-to-month,corporate,no,dsl,heat_pump,west,no,no
1454,5.8263630318210655,3.6718572972982426,85439.84788093244,0.5763106140744592,735.1789855138597,0.5510066242745245,1.3496759175094604,1518.425700970903,2.7792395027615804,2.870292784177736,1334.8950087406556,87.37239109196616,267.975834040981,95.72775021949846,81.06834513150164,28.220821515345598,other,public_housing,no,none,electric,west,no,yes
1455,2.3270335388538887,2.1580351558908553,75105.37316582969,0.4042855985924013,674.3642467097036,0.06244466831523953,0.5679752094959183,1024.6624846949292,1.5994089069126174,1.9534527062658282,865.0219812692964,42.38353203428274,203.27589512660253,30.960888725356693,55.929398073884215,16.114278115448954,6-month,private,no,mobile,electric,east,yes,no
1456,1.1733155177925747,1.048628176102103,59678.380051990185,0.3192051712897033,645.6989500405064,-0.14292807173778482,-0.11890980653843863,945.0039167619284,1.9030018233879096,1.308602550580681,773.5526429978594,17.912806334105895,212.0892531446224,41.490484918297426,46.021902358635785,5.848057427302267,other,public_housing,no,dsl,heat_pump,north,yes,no
1457,4.700359592327197,2.5045611739700817,82566.49389498174,0.4590172641887666,703.812377382341,0.5920806382640198,0.6143519778052565,1329.6043104664013,2.0327446004821157,2.3793557046687206,994.0535140316749,70.70131143717529,208.24681534723635,72.94944663263915,85.16022869251165,18.741451879982687,12-month,corporate,no,fiber,oil,west,no,no
1458,2.4774679762359337,1.2667721508599596,55159.82214453477,0.16792702683169594,628.7702973398053,-0.26368123394926324,-0.1740505861128394,1010.7559832784743,0.9939733920646687,1.385445762009014,656.296750756172,43.70927088784917,148.9066675360972,26.64047858779969,12.667298326229506,12.276318922617454,month-to-month,corporate,no,fiber,heat_pump,south,no,yes
1459,3.152450161749386,0.33239970485836867,54258.21956181921,0.3627763250800686,650.7525547422689,-0.04529889641727332,0.3464871264316414,1014.6807140620595,2.086716100547372,1.419763986472335,836.1282140971501,25.58942216963275,182.44824920258964,31.09080110866179,22.279479743514102,8.087465220913032,other,public_housing,no,dsl,oil,north,yes,yes
1460,2.052606632971263,1.0899612705530841,48191.41764350273,0.3031304696209766,615.6752949546263,-0.22929922511128115,-0.27309685447338783,854.861682028198,1.1019196242869982,1.0823573494846956,723.2018281722461,49.824203686282154,151.7873476656497,11.620791817379185,34.42560740195076,5.063394115211727,other,public_housing,no,mobile,oil,east,no,no
1461,2.61140494165224,2.0488841729883314,61924.81971484859,0.4504423216009613,699.8690648766024,0.15848562227277208,0.5332860285001255,1434.6870010430127,2.298968151192672,2.240058433018199,935.2217295046489,58.32111073661563,212.80110763888194,62.852526551054765,62.07627558958813,21.23010378030682,other,public_housing,yes,none,oil,north,yes,no
1462,2.6335508058150237,1.8365202997678949,83651.19056641856,0.35878170990740754,668.106732802423,0.1466241286369013,1.5805642579824943,1314.3352148474805,2.1419182275936373,1.8001371789554002,1035.4118934020175,72.61215615113989,207.7193991871298,68.29291401073732,52.223381491019325,19.870126952176438,month-to-month,corporate,no,none,heat_pump,east,no,no
1463,5.731081251284878,3.966128098656447,113947.62530336739,0.7171264174705096,781.085136068652,0.6572683649830019,1.6010216710644434,1757.237812722,3.6273523473506577,2.909467341344863,1529.2326276260983,111.8482201180421,289.74041506800086,99.28337708021857,108.36636868239034,33.319261422947726,12-month,public_housing,no,fiber,oil,north,yes,no
1464,2.7463553949718467,0.4028296710029138,48265.200344909,0.2552199732712391,683.9222694144919,-0.1746929960628515,0.29406519984806173,977.6891675251352,1.0483310773454788,1.2825632495931183,823.9620930449032,13.070126543325863,198.2311662309922,52.43520455160772,13.958671560153348,13.359187942222372,6-month,private,yes,mobile,oil,east,no,yes
1465,2.3483796626450646,0.9411290930200692,64648.45293488004,0.3550865300133281,668.3277840716238,0.10829755214392933,0.843443937503292,1052.227117830735,2.057278536885247,1.5027588025476393,943.6334836346377,40.21532294116452,213.59482263794334,36.41201262204819,48.70252942656037,17.48520260744075,12-month,public_housing,no,cable,oil,east,no,no
1466,3.6310828024874557,3.072514470448926,93142.2343562149,0.45602582525906227,715.0574531262906,0.33701998197327254,0.9231669401790992,1623.595769719422,2.7126820802403144,2.4186745811017074,1054.1473899943962,83.46627162830025,275.27126692166485,68.21422635279747,88.09648540502144,18.583575531861623,month-to-month,corporate,no,mobile,other,east,no,no
1467,4.715355934675369,1.901779785932058,72409.54292651698,0.31045657341374955,678.079927493339,0.21091390899553383,0.712332280575724,1424.3895885703464,2.534318548294525,2.3305612192154483,998.7303673744435,61.145301738975704,208.0050276657478,64.22620317068366,76.14649633262769,18.235142708088937,6-month,private,no,cable,electric,north,no,no
1468,2.2744417204662155,-0.12286921173410348,58270.734239641344,0.2225363154924363,625.671204407408,-0.13136906651816987,-0.22558459156616617,992.0082142528408,1.3629420433580668,1.2245556979678738,778.4423451948192,30.74114592388636,171.43944584612262,30.39963810153438,22.078801057069654,7.5025718022279175,12-month,public_housing,no,none,gas,south,no,no
